,Customer ID,InvoiceDate,monetary,days_between_purchases
9352,15602.0,2010-11-22,284.21,13.0
9353,15602.0,2010-12-06,92.55000000000001,14.0
9354,15603.0,2010-03-01,40.0,
9355,15605.0,2010-01-14,127.7,
9356,15605.0,2010-03-03,128.19,48.0
9357,15605.0,2010-03-24,169.33,21.0
9358,15605.0,2010-04-30,118.5,37.0
9359,15605.0,2010-12-01,194.85000000000002,215.0
9360,15606.0,2010-03-02,301.9,
9361,15606.0,2010-04-01,300.05,30.0
9362,15606.0,2010-04-29,303.8,28.0
9363,15606.0,2010-06-17,301.35,49.0
9364,15606.0,2010-09-09,283.9,84.0
9365,15606.0,2010-10-08,307.76,29.0
9366,15606.0,2010-10-22,203.4,14.0
9367,15606.0,2010-11-14,308.67,23.0
9368,15607.0,2010-01-08,363.74,
9369,15607.0,2010-01-15,347.34000000000003,7.0
9370,15607.0,2010-02-24,238.09,40.0
9371,15607.0,2010-03-05,80.30000000000001,9.0
9372,15607.0,2010-03-22,107.70000000000002,17.0
9373,15607.0,2010-03-24,306.96,2.0
9374,15607.0,2010-05-27,89.88,64.0
9375,15607.0,2010-06-14,70.2,18.0
9376,15608.0,2010-10-20,692.3,
9377,15611.0,2010-01-25,180.45000000000002,
9378,15611.0,2010-01-29,72.6,4.0
9379,15611.0,2010-02-23,80.7,25.0
9380,15611.0,2010-03-22,142.95,27.0
9381,15611.0,2010-03-30,154.2,8.0
9382,15611.0,2010-05-09,88.48,40.0
9383,15611.0,2010-05-30,69.30000000000001,21.0
9384,15611.0,2010-07-05,78.0,36.0
9385,15611.0,2010-07-22,102.0,17.0
9386,15611.0,2010-09-01,139.8,41.0
9387,15611.0,2010-11-03,228.8,63.0
9388,15611.0,2010-11-21,68.55000000000001,18.0
9389,15613.0,2010-04-08,433.71999999999997,
9390,15614.0,2010-03-23,1327.98,
9391,15614.0,2010-07-27,610.08,126.0
9392,15614.0,2010-09-28,1209.3,63.0
9393,15615.0,2009-12-02,643.1,
9394,15615.0,2009-12-16,593.4,14.0
9395,15615.0,2010-01-28,571.84,43.0
9396,15615.0,2010-02-18,378.46,21.0
9397,15615.0,2010-03-19,497.9,29.0
9398,15615.0,2010-04-14,147.85,26.0
9399,15615.0,2010-04-15,746.33,1.0
9400,15615.0,2010-05-05,472.11,20.0
9401,15615.0,2010-05-20,687.9300000000001,15.0
9402,15615.0,2010-06-08,88.28,19.0
9403,15615.0,2010-06-10,507.01,2.0
9404,15615.0,2010-06-30,679.08,20.0
9405,15615.0,2010-07-16,107.07,16.0
9406,15615.0,2010-07-26,574.48,10.0
9407,15615.0,2010-07-30,166.23000000000002,4.0
9408,15615.0,2010-08-04,353.41,5.0
9409,15615.0,2010-08-24,676.5799999999999,20.0
9410,15615.0,2010-09-08,587.55,15.0
9411,15615.0,2010-10-08,154.03,30.0
9412,15615.0,2010-10-15,1088.22,7.0
9413,15615.0,2010-11-14,1253.3700000000001,30.0
9414,15616.0,2010-09-27,317.11,
9415,15617.0,2010-07-20,205.15,
9416,15617.0,2010-10-20,518.1,92.0
9417,15617.0,2010-11-08,105.30000000000001,19.0
9418,15620.0,2010-10-26,389.18,
9419,15622.0,2010-03-04,1449.74,
9420,15622.0,2010-04-22,1389.9,49.0
9421,15622.0,2010-05-18,674.72,26.0
9422,15622.0,2010-06-07,314.79,20.0
9423,15622.0,2010-10-08,313.9,123.0
9424,15623.0,2009-12-10,307.2,
9425,15623.0,2010-01-19,332.5,40.0
9426,15623.0,2010-03-21,477.28,61.0
9427,15623.0,2010-06-02,305.86,73.0
9428,15623.0,2010-07-23,283.18,51.0
9429,15623.0,2010-08-27,138.7,35.0
9430,15623.0,2010-11-11,291.3,76.0
9431,15625.0,2010-06-15,508.13,
9432,15625.0,2010-06-16,20.4,1.0
9433,15625.0,2010-07-01,282.74,15.0
9434,15625.0,2010-08-24,347.53999999999996,54.0
9435,15625.0,2010-11-28,543.33,96.0
9436,15626.0,2010-10-14,391.72,
9437,15627.0,2010-07-05,280.16,
9438,15627.0,2010-09-08,286.74,65.0
9439,15628.0,2009-12-13,286.28000000000003,
9440,15628.0,2010-02-11,310.29,60.0
9441,15628.0,2010-04-16,311.76,64.0
9442,15628.0,2010-07-01,328.29,76.0
9443,15628.0,2010-08-04,308.81,34.0
9444,15628.0,2010-08-24,300.01,20.0
9445,15628.0,2010-09-23,324.9,30.0
9446,15628.0,2010-11-03,292.5,41.0
9447,15628.0,2010-12-08,319.18,35.0
9448,15629.0,2010-06-25,1176.2,
9449,15629.0,2010-07-30,470.78,35.0
9450,15629.0,2010-09-15,593.92,47.0
9451,15630.0,2010-03-05,295.05,
9452,15631.0,2010-03-07,596.67,
9453,15633.0,2009-12-08,191.89000000000001,
9454,15633.0,2010-01-15,306.3,38.0
9455,15633.0,2010-02-12,407.15,28.0
9456,15633.0,2010-03-04,399.9,20.0
9457,15633.0,2010-03-10,412.2,6.0
9458,15633.0,2010-03-21,321.34000000000003,11.0
9459,15633.0,2010-03-30,306.75,9.0
9460,15633.0,2010-04-22,679.35,23.0
9461,15633.0,2010-04-27,175.2,5.0
9462,15633.0,2010-05-11,319.45,14.0
9463,15633.0,2010-05-27,335.64,16.0
9464,15633.0,2010-06-13,309.34000000000003,17.0
9465,15633.0,2010-07-18,187.95,35.0
9466,15634.0,2010-11-21,311.1,
9467,15635.0,2010-11-09,100.35,
9468,15636.0,2010-05-19,388.94,
9469,15636.0,2010-09-28,330.88,132.0
9470,15637.0,2009-12-15,288.88,
9471,15637.0,2010-03-09,124.10000000000001,84.0
9472,15637.0,2010-07-29,50.8,142.0
9473,15637.0,2010-10-22,110.44999999999999,85.0
9474,15638.0,2010-04-08,227.4,
9475,15638.0,2010-04-25,348.0,17.0
9476,15638.0,2010-09-29,408.8,157.0
9477,15638.0,2010-10-07,699.0,8.0
9478,15638.0,2010-11-26,582.0,50.0
9479,15639.0,2010-04-13,394.24,
9480,15639.0,2010-09-14,245.51999999999998,154.0
9481,15640.0,2009-12-14,1456.2,
9482,15640.0,2010-01-08,691.04,25.0
9483,15640.0,2010-02-15,772.61,38.0
9484,15640.0,2010-02-18,19.5,3.0
9485,15640.0,2010-04-08,1231.94,49.0
9486,15640.0,2010-06-07,1734.8999999999999,60.0
9487,15640.0,2010-08-01,910.17,55.0
9488,15640.0,2010-09-03,1260.0,33.0
9489,15640.0,2010-10-24,2277.14,51.0
9490,15640.0,2010-11-17,754.7,24.0
9491,15640.0,2010-12-02,333.72,15.0
9492,15641.0,2009-12-06,150.4,
9493,15641.0,2009-12-15,939.21,9.0
9494,15641.0,2010-01-24,315.55,40.0
9495,15641.0,2010-04-29,316.85,95.0
9496,15641.0,2010-06-18,150.7,50.0
9497,15641.0,2010-08-15,628.8000000000001,58.0
9498,15641.0,2010-10-07,655.59,53.0
9499,15641.0,2010-11-08,301.25,32.0
9500,15642.0,2009-12-10,105.78000000000002,
9501,15645.0,2010-10-10,425.46000000000004,
9502,15645.0,2010-10-21,17.700000000000003,11.0
9503,15646.0,2010-10-25,91.41,
9504,15646.0,2010-11-10,245.76000000000002,16.0
9505,15646.0,2010-12-02,189.8,22.0
9506,15647.0,2010-10-20,169.0,
9507,15649.0,2010-11-17,538.3499999999999,
9508,15649.0,2010-11-29,306.0,12.0
9509,15649.0,2010-12-07,510.0,8.0
9510,15650.0,2010-03-21,359.08,
9511,15650.0,2010-07-06,194.8,107.0
9512,15651.0,2010-04-22,291.26,
9513,15651.0,2010-10-15,321.5,176.0
9514,15652.0,2010-08-11,114.44,
9515,15652.0,2010-10-04,373.65,54.0
9516,15652.0,2010-10-13,281.76,9.0
9517,15652.0,2010-11-17,312.75,35.0
9518,15658.0,2009-12-03,321.65,
9519,15658.0,2010-07-28,360.72,237.0
9520,15658.0,2010-09-24,410.8,58.0
9521,15658.0,2010-12-02,306.2,69.0
9522,15659.0,2010-02-24,108.44,
9523,15659.0,2010-11-18,117.6,267.0
9524,15660.0,2010-02-05,109.0,
9525,15660.0,2010-03-31,117.53999999999999,54.0
9526,15660.0,2010-05-20,141.57999999999998,50.0
9527,15660.0,2010-06-25,199.38,36.0
9528,15660.0,2010-09-15,211.73,82.0
9529,15660.0,2010-11-23,223.6,69.0
9530,15660.0,2010-12-09,209.3,16.0
9531,15661.0,2010-05-10,320.95,
9532,15661.0,2010-07-19,137.59999999999997,70.0
9533,15661.0,2010-08-22,93.4,34.0
9534,15661.0,2010-09-15,166.07999999999998,24.0
9535,15661.0,2010-10-05,110.32000000000001,20.0
9536,15661.0,2010-11-25,77.8,51.0
9537,15662.0,2009-12-01,105.85,
9538,15662.0,2010-02-16,177.88000000000002,77.0
9539,15664.0,2010-02-28,410.48,
9540,15664.0,2010-05-07,117.30000000000001,68.0
9541,15664.0,2010-09-16,339.82,132.0
9542,15665.0,2010-03-14,591.43,
9543,15665.0,2010-08-22,671.63,161.0
9544,15665.0,2010-10-24,510.05,63.0
9545,15666.0,2010-08-01,406.26,
9546,15666.0,2010-08-24,226.68,23.0
9547,15670.0,2010-06-01,152.15,
9548,15672.0,2009-12-14,45.300000000000004,
9549,15673.0,2010-02-22,737.5600000000001,
9550,15673.0,2010-04-08,314.85,45.0
9551,15673.0,2010-05-17,728.4,39.0
9552,15673.0,2010-07-12,1191.56,56.0
9553,15673.0,2010-09-14,561.4,64.0
9554,15674.0,2009-12-08,462.46,
9555,15674.0,2010-02-25,801.8199999999999,79.0
9556,15674.0,2010-05-10,605.65,74.0
9557,15674.0,2010-05-28,791.05,18.0
9558,15674.0,2010-06-25,471.51,28.0
9559,15674.0,2010-07-23,305.72,28.0
9560,15674.0,2010-09-07,744.37,46.0
9561,15674.0,2010-10-18,319.05,41.0
9562,15675.0,2010-10-31,218.35,
9563,15677.0,2010-09-02,340.65,
9564,15677.0,2010-10-14,307.75,42.0
9565,15678.0,2010-07-05,731.48,
9566,15678.0,2010-11-09,809.71,127.0
9567,15680.0,2009-12-02,311.5,
9568,15680.0,2010-01-24,364.73,53.0
9569,15680.0,2010-02-16,310.98,23.0
9570,15680.0,2010-03-30,328.67,42.0
9571,15680.0,2010-05-07,371.11,38.0
9572,15680.0,2010-08-24,324.86,109.0
9573,15680.0,2010-10-21,683.16,58.0
9574,15680.0,2010-12-08,478.89,48.0
9575,15681.0,2010-05-24,416.5,
9576,15681.0,2010-06-07,181.5,14.0
9577,15681.0,2010-07-08,104.1,31.0
9578,15681.0,2010-09-22,464.46,76.0
9579,15681.0,2010-11-12,190.18,51.0
9580,15681.0,2010-11-25,206.8,13.0
9581,15682.0,2010-01-21,127.48,
9582,15682.0,2010-04-19,190.76,88.0
9583,15683.0,2010-08-23,330.79,
9584,15684.0,2009-12-04,109.4,
9585,15684.0,2010-01-07,9.9,34.0
9586,15684.0,2010-06-10,54.65,154.0
9587,15685.0,2010-09-15,55.980000000000004,
9588,15686.0,2010-10-15,90.0,
9589,15688.0,2010-10-17,190.57,
9590,15689.0,2010-04-01,266.93,
9591,15691.0,2009-12-06,161.8,
9592,15691.0,2010-04-29,197.7,144.0
9593,15691.0,2010-11-10,75.0,195.0
9594,15693.0,2010-02-18,37.5,
9595,15694.0,2009-12-07,357.87,
9596,15694.0,2010-04-23,453.6,137.0
9597,15694.0,2010-06-28,306.95,66.0
9598,15694.0,2010-07-22,327.59999999999997,24.0
9599,15694.0,2010-07-30,406.2,8.0
9600,15694.0,2010-09-27,668.3,59.0
9601,15694.0,2010-09-28,2.1,1.0
9602,15694.0,2010-10-08,319.1,10.0
9603,15694.0,2010-10-18,128.4,10.0
9604,15694.0,2010-11-08,528.96,21.0
9605,15694.0,2010-12-02,306.4,24.0
9606,15694.0,2010-12-09,525.93,7.0
9607,15695.0,2010-01-27,348.61,
9608,15695.0,2010-04-21,372.45,84.0
9609,15696.0,2010-01-24,162.65,
9610,15696.0,2010-03-11,304.05,46.0
9611,15696.0,2010-05-11,343.87,61.0
9612,15696.0,2010-06-10,6.45,30.0
9613,15696.0,2010-10-12,353.09000000000003,124.0
9614,15697.0,2010-01-19,246.75,
9615,15698.0,2010-03-25,46.2,
9616,15702.0,2010-01-26,27.82,
9617,15702.0,2010-08-20,112.57000000000001,206.0
9618,15704.0,2010-05-05,841.17,
9619,15704.0,2010-07-25,683.1700000000001,81.0
9620,15708.0,2010-10-10,356.37,
9621,15708.0,2010-11-14,307.43,35.0
9622,15708.0,2010-12-05,350.68,21.0
9623,15709.0,2010-04-29,194.6,
9624,15710.0,2010-10-18,898.87,
9625,15711.0,2010-01-24,106.65,
9626,15711.0,2010-06-01,313.6,128.0
9627,15712.0,2009-12-01,255.5,
9628,15712.0,2010-01-06,635.85,36.0
9629,15712.0,2010-02-07,301.25,32.0
9630,15712.0,2010-06-13,398.55,126.0
9631,15712.0,2010-09-06,247.65,85.0
9632,15712.0,2010-10-05,294.65,29.0
9633,15712.0,2010-11-25,266.6,51.0
9634,15713.0,2009-12-16,243.86,
9635,15713.0,2010-03-30,239.08,104.0
9636,15713.0,2010-12-08,171.15,253.0
9637,15714.0,2010-06-02,269.0,
9638,15714.0,2010-06-08,31.0,6.0
9639,15714.0,2010-09-12,153.93,96.0
9640,15715.0,2010-03-30,359.95,
9641,15715.0,2010-04-22,125.03,23.0
9642,15715.0,2010-06-02,173.04000000000002,41.0
9643,15716.0,2009-12-07,214.17000000000002,
9644,15716.0,2010-03-23,190.78,106.0
9645,15716.0,2010-04-16,191.67,24.0
9646,15716.0,2010-05-16,238.34,30.0
9647,15716.0,2010-06-20,147.4,35.0
9648,15716.0,2010-08-01,194.15,42.0
9649,15716.0,2010-09-12,214.39,42.0
9650,15716.0,2010-12-05,547.1,84.0
9651,15717.0,2010-04-26,73.5,
9652,15717.0,2010-06-24,127.60000000000001,59.0
9653,15717.0,2010-08-04,103.80000000000001,41.0
9654,15717.0,2010-10-14,151.8,71.0
9655,15718.0,2010-06-17,293.79,
9656,15719.0,2009-12-01,379.65,
9657,15719.0,2009-12-10,294.52000000000004,9.0
9658,15719.0,2010-01-25,352.2,46.0
9659,15719.0,2010-02-25,287.51,31.0
9660,15719.0,2010-03-08,323.02,11.0
9661,15719.0,2010-03-16,3.3,8.0
9662,15719.0,2010-03-30,275.21,14.0
9663,15719.0,2010-04-21,345.62,22.0
9664,15719.0,2010-05-02,306.91,11.0
9665,15719.0,2010-05-27,412.49,25.0
9666,15719.0,2010-06-17,157.07,21.0
9667,15719.0,2010-07-13,244.58,26.0
9668,15719.0,2010-08-12,292.87,30.0
9669,15719.0,2010-09-06,349.75,25.0
9670,15719.0,2010-09-22,217.32,16.0
9671,15719.0,2010-10-18,301.45,26.0
9672,15719.0,2010-11-09,235.7,22.0
9673,15719.0,2010-11-23,398.28,14.0
9674,15720.0,2010-06-07,143.19,
9675,15722.0,2010-03-09,488.1,
9676,15722.0,2010-03-25,209.93,16.0
9677,15722.0,2010-04-15,436.76,21.0
9678,15722.0,2010-08-29,1141.17,136.0
9679,15722.0,2010-09-20,759.58,22.0
9680,15723.0,2010-05-14,240.91,
9681,15723.0,2010-09-16,217.7,125.0
9682,15723.0,2010-10-24,285.94,38.0
9683,15724.0,2010-11-04,92.6,
9684,15726.0,2010-11-14,321.91,
9685,15727.0,2010-01-24,950.72,
9686,15727.0,2010-05-19,788.61,115.0
9687,15727.0,2010-06-03,198.32999999999998,15.0
9688,15727.0,2010-07-25,995.66,52.0
9689,15727.0,2010-08-03,739.55,9.0
9690,15727.0,2010-11-02,430.38,91.0
9691,15727.0,2010-11-17,163.3,15.0
9692,15728.0,2010-09-21,247.60000000000002,
9693,15728.0,2010-11-25,297.0,65.0
9694,15729.0,2010-11-01,74.85000000000001,
9695,15729.0,2010-11-04,32.7,3.0
9696,15730.0,2010-10-04,288.2,
9697,15730.0,2010-11-23,317.5,50.0
9698,15731.0,2010-06-04,125.3,
9699,15732.0,2010-02-04,231.4,
9700,15732.0,2010-02-23,102.03,19.0
9701,15732.0,2010-03-05,104.25,10.0
9702,15732.0,2010-03-22,218.34,17.0
9703,15732.0,2010-03-23,115.56,1.0
9704,15732.0,2010-05-02,118.05000000000001,40.0
9705,15732.0,2010-07-19,360.22,78.0
9706,15732.0,2010-12-02,138.1,136.0
9707,15734.0,2010-06-10,310.65000000000003,
9708,15734.0,2010-09-29,613.2,111.0
9709,15735.0,2010-10-14,327.68,
9710,15736.0,2010-09-30,1815.72,
9711,15738.0,2009-12-10,282.03000000000003,
9712,15738.0,2010-01-11,357.17,32.0
9713,15738.0,2010-01-15,280.05,4.0
9714,15738.0,2010-01-28,318.98,13.0
9715,15738.0,2010-02-05,258.7,8.0
9716,15738.0,2010-02-11,311.87,6.0
9717,15738.0,2010-03-18,476.89,35.0
9718,15738.0,2010-04-07,360.6,20.0
9719,15738.0,2010-04-23,325.45,16.0
9720,15738.0,2010-04-28,306.20000000000005,5.0
9721,15738.0,2010-05-07,1116.6,9.0
9722,15738.0,2010-05-19,384.74,12.0
9723,15738.0,2010-05-28,333.8,9.0
9724,15738.0,2010-06-13,353.35,16.0
9725,15738.0,2010-06-23,331.8,10.0
9726,15738.0,2010-07-06,293.61,13.0
9727,15738.0,2010-07-25,303.5,19.0
9728,15738.0,2010-09-02,406.92,39.0
9729,15738.0,2010-09-26,399.62,24.0
9730,15738.0,2010-10-04,309.82,8.0
9731,15738.0,2010-10-12,405.8,8.0
9732,15738.0,2010-11-02,313.40000000000003,21.0
9733,15738.0,2010-12-02,329.65000000000003,30.0
9734,15741.0,2010-03-31,63.150000000000006,
9735,15741.0,2010-09-07,145.47,160.0
9736,15742.0,2010-03-30,156.87,
9737,15747.0,2010-01-18,226.08,
9738,15747.0,2010-04-23,131.25,95.0
9739,15747.0,2010-06-21,271.44,59.0
9740,15747.0,2010-08-01,218.45,41.0
9741,15747.0,2010-10-25,324.59999999999997,85.0
9742,15747.0,2010-11-29,416.75,35.0
9743,15748.0,2010-09-16,465.45000000000005,
9744,15750.0,2009-12-01,222.12,
9745,15750.0,2009-12-16,278.07,15.0
9746,15750.0,2010-05-26,452.44,161.0
9747,15750.0,2010-06-15,436.26,20.0
9748,15750.0,2010-08-04,365.56,50.0
9749,15750.0,2010-10-05,856.84,62.0
9750,15750.0,2010-10-22,272.08,17.0
9751,15750.0,2010-11-11,290.65000000000003,20.0
9752,15750.0,2010-11-17,500.19100000000003,6.0
9753,15750.0,2010-11-30,316.98,13.0
9754,15750.0,2010-12-08,340.52,8.0
9755,15751.0,2009-12-06,278.94,
9756,15751.0,2009-12-13,294.35,7.0
9757,15751.0,2010-01-31,128.0,49.0
9758,15751.0,2010-03-07,109.63,35.0
9759,15751.0,2010-06-13,181.05,98.0
9760,15751.0,2010-08-01,166.0,49.0
9761,15751.0,2010-09-05,222.47,35.0
9762,15752.0,2010-09-08,616.73,
9763,15752.0,2010-11-03,693.78,56.0
9764,15752.0,2010-12-02,259.65000000000003,29.0
9765,15754.0,2010-02-22,1420.3500000000001,
9766,15754.0,2010-03-04,39.95,10.0
9767,15754.0,2010-03-31,342.65,27.0
9768,15754.0,2010-04-01,323.87,1.0
9769,15754.0,2010-07-28,405.42,118.0
9770,15754.0,2010-08-03,46.8,6.0
9771,15755.0,2009-12-04,308.75,
9772,15755.0,2010-01-13,374.11,40.0
9773,15755.0,2010-02-12,304.3,30.0
9774,15755.0,2010-03-26,352.77,42.0
9775,15755.0,2010-04-25,325.5,30.0
9776,15755.0,2010-06-11,364.47,47.0
9777,15755.0,2010-06-30,309.53,19.0
9778,15755.0,2010-08-16,366.73,47.0
9779,15755.0,2010-09-09,306.89,24.0
9780,15755.0,2010-10-05,301.24,26.0
9781,15755.0,2010-11-25,314.58,51.0
9782,15757.0,2010-06-10,529.07,
9783,15757.0,2010-08-04,737.4,55.0
9784,15757.0,2010-09-17,121.85,44.0
9785,15757.0,2010-11-18,837.62,62.0
9786,15759.0,2009-12-02,125.73,
9787,15759.0,2010-05-14,127.20000000000002,163.0
9788,15759.0,2010-06-17,183.60000000000002,34.0
9789,15759.0,2010-07-16,141.36,29.0
9790,15760.0,2010-03-19,13916.34,
9791,15761.0,2010-09-23,143.05,
9792,15764.0,2010-08-18,864.9100000000001,
9793,15764.0,2010-10-01,358.2,44.0
9794,15765.0,2010-02-11,370.63,
9795,15766.0,2010-01-26,201.60000000000002,
9796,15766.0,2010-09-09,314.4,226.0
9797,15768.0,2009-12-03,503.93,
9798,15768.0,2009-12-09,700.4,6.0
9799,15768.0,2009-12-15,236.17,6.0
9800,15768.0,2009-12-18,601.89,3.0
9801,15768.0,2010-01-05,848.75,18.0
9802,15768.0,2010-01-14,855.9,9.0
9803,15768.0,2010-01-25,730.9399999999999,11.0
9804,15768.0,2010-02-04,487.12,10.0
9805,15768.0,2010-02-17,425.62,13.0
9806,15768.0,2010-02-24,654.82,7.0
9807,15768.0,2010-03-04,610.54,8.0
9808,15768.0,2010-03-11,477.74,7.0
9809,15768.0,2010-03-19,653.01,8.0
9810,15768.0,2010-03-25,545.98,6.0
9811,15768.0,2010-04-01,449.19,7.0
9812,15768.0,2010-04-08,387.43,7.0
9813,15768.0,2010-04-18,551.42,10.0
9814,15768.0,2010-04-22,503.21999999999997,4.0
9815,15768.0,2010-04-29,470.35,7.0
9816,15768.0,2010-05-06,310.15999999999997,7.0
9817,15768.0,2010-05-13,634.13,7.0
9818,15768.0,2010-05-20,343.4,7.0
9819,15768.0,2010-05-27,367.86,7.0
9820,15768.0,2010-06-03,52.08,7.0
9821,15768.0,2010-06-08,878.14,5.0
9822,15768.0,2010-06-15,984.31,7.0
9823,15768.0,2010-06-24,431.39,9.0
9824,15768.0,2010-07-05,20.16,11.0
9825,15768.0,2010-07-28,134.60999999999999,23.0
9826,15768.0,2010-08-20,128.6,23.0
9827,15769.0,2009-12-11,1980.0,
9828,15769.0,2010-01-11,1980.0,31.0
9829,15769.0,2010-02-15,2805.0,35.0
9830,15769.0,2010-03-05,2640.0,18.0
9831,15769.0,2010-04-26,2310.0,52.0
9832,15769.0,2010-05-12,1980.0,16.0
9833,15769.0,2010-05-17,966.0,5.0
9834,15769.0,2010-06-11,330.0,25.0
9835,15769.0,2010-06-23,330.0,12.0
9836,15769.0,2010-06-29,2145.0,6.0
9837,15769.0,2010-07-23,1155.0,24.0
9838,15769.0,2010-07-30,330.0,7.0
9839,15769.0,2010-08-15,1650.0,16.0
9840,15769.0,2010-09-02,990.0,18.0
9841,15769.0,2010-09-03,3752.4,1.0
9842,15769.0,2010-10-11,3648.6,38.0
9843,15769.0,2010-11-15,3092.4,35.0
9844,15769.0,2010-11-30,275.4,15.0
9845,15769.0,2010-12-03,91.8,3.0
9846,15770.0,2010-04-06,321.45,
9847,15771.0,2010-01-15,316.25,
9848,15771.0,2010-04-06,321.05,81.0
9849,15771.0,2010-04-14,369.24,8.0
9850,15772.0,2010-10-17,280.88,
9851,15773.0,2010-10-26,138.84,
9852,15774.0,2010-02-21,228.28,
9853,15774.0,2010-04-06,148.47,44.0
9854,15774.0,2010-05-16,172.79,40.0
9855,15774.0,2010-08-08,147.2,84.0
9856,15774.0,2010-10-17,362.4,70.0
9857,15775.0,2010-03-18,45.6,
9858,15777.0,2010-05-20,9.3,
9859,15777.0,2010-10-18,441.25,151.0
9860,15777.0,2010-11-08,264.95,21.0
9861,15778.0,2010-10-04,307.95,
9862,15779.0,2010-06-25,67.38,
9863,15779.0,2010-09-02,56.7,69.0
9864,15782.0,2010-10-05,1399.36,
9865,15784.0,2010-02-05,466.19,
9866,15784.0,2010-08-29,382.14,205.0
9867,15785.0,2009-12-15,322.92,
9868,15785.0,2010-01-29,497.93,45.0
9869,15785.0,2010-03-23,422.63,53.0
9870,15785.0,2010-05-27,530.4499999999999,65.0
9871,15785.0,2010-06-23,307.5,27.0
9872,15785.0,2010-08-16,226.86,54.0
9873,15785.0,2010-10-10,838.8,55.0
9874,15785.0,2010-11-25,493.87,46.0
9875,15786.0,2010-06-21,1786.71,
9876,15786.0,2010-10-18,1795.91,119.0
9877,15788.0,2010-07-19,221.82999999999998,
9878,15789.0,2010-03-26,383.75,
9879,15789.0,2010-06-15,440.82,81.0
9880,15789.0,2010-08-15,481.87,61.0
9881,15789.0,2010-10-04,304.27,50.0
9882,15791.0,2010-03-08,307.33,
9883,15791.0,2010-04-28,690.05,51.0
9884,15791.0,2010-06-28,998.27,61.0
9885,15792.0,2010-03-31,476.84000000000003,
9886,15792.0,2010-11-05,457.0,219.0
9887,15793.0,2009-12-01,291.58000000000004,
9888,15793.0,2010-03-23,313.38,112.0
9889,15793.0,2010-04-19,187.62,27.0
9890,15793.0,2010-09-08,325.72,142.0
9891,15793.0,2010-11-26,315.66,79.0
9892,15794.0,2009-12-02,675.0,
9893,15794.0,2009-12-03,102.0,1.0
9894,15795.0,2010-01-18,112.95,
9895,15795.0,2010-02-14,466.38,27.0
9896,15795.0,2010-03-05,156.9,19.0
9897,15795.0,2010-03-29,123.1,24.0
9898,15795.0,2010-05-02,127.05,34.0
9899,15795.0,2010-10-05,383.48,156.0
9900,15796.0,2010-03-31,169.8,
9901,15796.0,2010-04-18,488.18,18.0
9902,15796.0,2010-06-06,557.3000000000001,49.0
9903,15796.0,2010-07-11,142.38,35.0
9904,15796.0,2010-09-12,275.69,63.0
9905,15796.0,2010-10-24,289.52,42.0
9906,15796.0,2010-11-03,152.3,10.0
9907,15796.0,2010-11-25,281.05,22.0
9908,15796.0,2010-11-30,108.05000000000001,5.0
9909,15797.0,2010-01-27,300.68,
9910,15797.0,2010-05-07,313.0,100.0
9911,15798.0,2010-01-27,366.28,
9912,15798.0,2010-03-04,758.38,36.0
9913,15798.0,2010-08-04,410.71000000000004,153.0
9914,15799.0,2010-10-17,540.15,
9915,15800.0,2010-03-31,367.58,
9916,15800.0,2010-09-12,175.92000000000002,165.0
9917,15803.0,2010-02-01,603.8,
9918,15803.0,2010-09-02,401.12,213.0
9919,15803.0,2010-09-20,508.91999999999996,18.0
9920,15805.0,2009-12-10,658.5,
9921,15805.0,2010-01-26,495.72,47.0
9922,15805.0,2010-02-15,442.8,20.0
9923,15805.0,2010-05-13,336.55,87.0
9924,15805.0,2010-08-10,680.01,89.0
9925,15805.0,2010-09-26,736.27,47.0
9926,15805.0,2010-10-05,398.96,9.0
9927,15805.0,2010-10-22,360.44,17.0
9928,15805.0,2010-11-19,551.5,28.0
9929,15807.0,2010-02-11,401.94,
9930,15807.0,2010-10-27,511.68,258.0
9931,15808.0,2009-12-01,896.5400000000001,
9932,15808.0,2009-12-15,1021.53,14.0
9933,15808.0,2010-01-07,1251.7,23.0
9934,15808.0,2010-01-27,770.15,20.0
9935,15808.0,2010-02-19,896.73,23.0
9936,15808.0,2010-03-12,604.74,21.0
9937,15808.0,2010-03-19,824.4,7.0
9938,15808.0,2010-03-30,339.17,11.0
9939,15808.0,2010-04-30,938.79,31.0
9940,15808.0,2010-05-24,738.49,24.0
9941,15808.0,2010-06-13,536.83,20.0
9942,15808.0,2010-06-29,754.84,16.0
9943,15808.0,2010-07-23,367.52,24.0
9944,15808.0,2010-08-06,952.1,14.0
9945,15808.0,2010-08-27,657.6800000000001,21.0
9946,15808.0,2010-10-05,393.15,39.0
9947,15808.0,2010-11-23,1709.15,49.0
9948,15808.0,2010-12-05,1021.45,12.0
9949,15809.0,2010-06-22,169.55,
9950,15809.0,2010-09-06,589.12,76.0
9951,15810.0,2010-02-04,313.67,
9952,15810.0,2010-03-22,535.53,46.0
9953,15810.0,2010-09-01,309.82,163.0
9954,15810.0,2010-11-18,448.04,78.0
9955,15811.0,2010-11-16,1382.05,
9956,15811.0,2010-12-09,289.85,23.0
9957,15812.0,2009-12-15,290.72,
9958,15812.0,2010-01-20,171.45999999999998,36.0
9959,15812.0,2010-03-04,270.05,43.0
9960,15812.0,2010-04-15,447.45000000000005,42.0
9961,15812.0,2010-06-03,1352.24,49.0
